Compliance Score,Issue-Area,Country,Year,Mentions Specific Date,Total Number of Commitments,Number of Same-Issue Commitments,Mentions UN,Mentions Developing Countries,Binding Level,GDP,GDP per Capita,GDP per Capita Growth,Host Country,Number of Ministerials,Closest Ministerial,Government Type
1.0,Migration and Refugees,United Kingdom,2017.0,No,180.0,2.0,No,No,Higher,2670000000000.0,40361.41738,1.1774720840000001,Italy,1.0,-46.0,Unitary
1.0,Transparency,United Kingdom,2013.0,No,214.0,21.0,No,No,Higher,2790000000000.0,43444.56484,1.4579115440000001,United Kingdom,0.0,365.0,Unitary
1.0,Transparency,United Kingdom,2013.0,No,214.0,21.0,No,No,Higher,2790000000000.0,43444.56484,1.4579115440000001,United Kingdom,0.0,365.0,Unitary
1.0,Gender,United Kingdom,2015.0,No,376.0,25.0,No,No,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,0.0,365.0,Unitary
0.0,Gender,United Kingdom,2015.0,No,376.0,25.0,No,Yes,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,0.0,365.0,Unitary
1.0,Gender,United Kingdom,2015.0,No,376.0,25.0,No,Yes,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,0.0,365.0,Unitary
1.0,Gender,United Kingdom,2015.0,No,376.0,25.0,No,Yes,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,0.0,365.0,Unitary
-1.0,Gender,United Kingdom,2015.0,No,376.0,25.0,No,Yes,Higher,2930000000000.0,44966.101930000004,1.545056482,Germany,0.0,365.0,Unitary
0.0,Gender,United Kingdom,2016.0,No,342.0,34.0,No,No,Higher,2690000000000.0,41074.16728,1.193020554,Japan,0.0,365.0,Unitary
0.0,Gender,United Kingdom,2016.0,No,342.0,34.0,No,No,Higher,2690000000000.0,41074.16728,1.193020554,Japan,0.0,365.0,Unitary
1.0,Gender,United Kingdom,2017.0,No,180.0,69.0,No,No,Lower,2670000000000.0,40361.41738,1.1774720840000001,Italy,1.0,174.0,Unitary
0.0,Gender,United Kingdom,2017.0,No,180.0,69.0,No,No,Higher,2670000000000.0,40361.41738,1.1774720840000001,Italy,1.0,174.0,Unitary
1.0,Gender,United Kingdom,2017.0,No,180.0,69.0,No,No,Higher,2670000000000.0,40361.41738,1.1774720840000001,Italy,1.0,174.0,Unitary
1.0,Development,United Kingdom,2007.0,No,329.0,48.0,No,No,Higher,3100000000000.0,50566.8266,1.636058451,Germany,1.0,-72.0,Unitary
1.0,Climate Change,United States,1985.0,No,25.0,1.0,No,No,Higher,4340000000000.0,18236.82773,3.250656157,Germany,0.0,365.0,Federal
0.0,Climate Change,United States,1987.0,No,52.0,0.0,No,No,Lower,4860000000000.0,20038.9411,2.53894125,Italy,0.0,365.0,Federal
-1.0,Climate Change,United States,1989.0,No,61.0,4.0,No,No,Higher,5640000000000.0,22857.154430000002,2.698174774,France,0.0,365.0,Federal
-1.0,Climate Change,United States,1989.0,No,61.0,4.0,No,No,Lower,5640000000000.0,22857.154430000002,2.698174774,France,0.0,365.0,Federal
-1.0,Climate Change,United States,1989.0,No,61.0,4.0,No,No,Lower,5640000000000.0,22857.154430000002,2.698174774,France,0.0,365.0,Federal
-1.0,Climate Change,United States,1989.0,No,61.0,4.0,No,No,Higher,5640000000000.0,22857.154430000002,2.698174774,France,0.0,365.0,Federal
-1.0,Climate Change,United States,1990.0,No,78.0,9.0,No,No,Higher,5960000000000.0,23888.60001,0.741481518,United States,0.0,365.0,Federal
-1.0,Climate Change,United States,1990.0,Yes,78.0,9.0,Yes,No,Higher,5960000000000.0,23888.60001,0.741481518,United States,0.0,365.0,Federal
-1.0,Climate Change,United States,1990.0,No,78.0,9.0,No,No,Higher,5960000000000.0,23888.60001,0.741481518,United States,0.0,365.0,Federal
-1.0,Climate Change,United States,1990.0,No,78.0,9.0,No,Yes,Lower,5960000000000.0,23888.60001,0.741481518,United States,0.0,365.0,Federal
1.0,Climate Change,United States,1992.0,Yes,41.0,2.0,Yes,No,Higher,6520000000000.0,25418.99078,2.096614705,Germany,2.0,-33.0,Federal
1.0,Climate Change,United States,1992.0,No,41.0,2.0,No,No,Higher,6520000000000.0,25418.99078,2.096614705,Germany,2.0,-33.0,Federal
1.0,Climate Change,United States,1993.0,Yes,29.0,0.0,No,No,Higher,6860000000000.0,26387.29373,1.4067579119999998,Japan,0.0,365.0,Federal
1.0,Climate Change,United States,1994.0,No,53.0,2.0,No,No,Higher,7290000000000.0,27694.85342,2.760927543,Italy,1.0,-118.0,Federal
1.0,Climate Change,United States,1995.0,No,77.0,1.0,No,No,Higher,7640000000000.0,28690.8757,1.468787267,Canada,1.0,-47.0,Federal
1.0,Climate Change,United States,1996.0,Yes,128.0,2.0,No,No,Higher,8070000000000.0,29967.71272,2.572195766,France,1.0,-49.0,Federal
0.0,Climate Change,United States,1997.0,Yes,145.0,4.0,Yes,No,Higher,8580000000000.0,31459.139,3.197252957,United States,0.0,365.0,Federal
-1.0,Climate Change,United States,1997.0,Yes,145.0,4.0,No,No,Higher,8580000000000.0,31459.139,3.197252957,United States,0.0,365.0,Federal
1.0,Climate Change,United States,1997.0,No,145.0,4.0,No,Yes,Higher,8580000000000.0,31459.139,3.197252957,United States,0.0,365.0,Federal
1.0,Climate Change,United States,1997.0,No,145.0,4.0,No,No,Higher,8580000000000.0,31459.139,3.197252957,United States,0.0,365.0,Federal
1.0,Climate Change,United States,1998.0,No,73.0,7.0,No,No,Higher,9060000000000.0,32853.676980000004,3.2705240439999996,United Kingdom,1.0,-42.0,Federal
1.0,Climate Change,United States,1998.0,No,73.0,7.0,No,No,Higher,9060000000000.0,32853.676980000004,3.2705240439999996,United Kingdom,1.0,-42.0,Federal
1.0,Climate Change,United States,1998.0,No,73.0,7.0,No,No,Higher,9060000000000.0,32853.676980000004,3.2705240439999996,United Kingdom,1.0,-42.0,Federal
1.0,Climate Change,United States,1999.0,No,46.0,2.0,No,No,Higher,9630000000000.0,34513.5615,3.557193092,Germany,1.0,-84.0,Federal
0.0,Climate Change,United States,2000.0,No,105.0,1.0,No,No,Higher,10300000000000.0,36334.90878,2.975208626,Japan,1.0,-106.0,Federal
0.0,Climate Change,United States,2001.0,No,58.0,5.0,No,No,Higher,10600000000000.0,37133.24281,0.003648979,Italy,1.0,-141.0,Federal
0.0,Climate Change,United States,2001.0,No,58.0,5.0,No,Yes,Higher,10600000000000.0,37133.24281,0.003648979,Italy,1.0,-141.0,Federal
0.0,Climate Change,United States,2001.0,No,58.0,5.0,No,No,Lower,10600000000000.0,37133.24281,0.003648979,Italy,1.0,-141.0,Federal
0.0,Climate Change,United States,2001.0,No,58.0,5.0,No,No,Higher,10600000000000.0,37133.24281,0.003648979,Italy,1.0,-141.0,Federal
0.0,Climate Change,United States,2002.0,No,187.0,4.0,No,No,Higher,10900000000000.0,38023.16111,0.802103852,Canada,1.0,-75.0,Federal
1.0,Climate Change,United States,2003.0,Yes,205.0,1.0,No,No,Higher,11500000000000.0,39496.48588,1.980925834,France,1.0,-37.0,Federal
1.0,Climate Change,United States,2003.0,Yes,205.0,1.0,No,No,Higher,11500000000000.0,39496.48588,1.980925834,France,1.0,-37.0,Federal
1.0,Climate Change,United States,2004.0,Yes,252.0,1.0,No,No,Higher,12200000000000.0,41712.80107,2.842680642,United States,0.0,365.0,Federal
1.0,Climate Change,United States,2004.0,No,252.0,1.0,No,No,Lower,12200000000000.0,41712.80107,2.842680642,United States,0.0,365.0,Federal
1.0,Climate Change,United States,2004.0,No,252.0,1.0,No,No,Higher,12200000000000.0,41712.80107,2.842680642,United States,0.0,365.0,Federal
0.0,Climate Change,United States,2005.0,No,212.0,21.0,Yes,No,Higher,13000000000000.0,44114.74778,2.563502406,United Kingdom,2.0,-111.0,Federal
1.0,Climate Change,United States,2005.0,No,212.0,21.0,No,Yes,Higher,13000000000000.0,44114.74778,2.563502406,United Kingdom,2.0,-111.0,Federal
1.0,Climate Change,United States,2005.0,No,212.0,21.0,Yes,No,Higher,13000000000000.0,44114.74778,2.563502406,United Kingdom,2.0,-111.0,Federal
1.0,Climate Change,United States,2005.0,No,212.0,21.0,No,No,Higher,13000000000000.0,44114.74778,2.563502406,United Kingdom,2.0,-111.0,Federal
1.0,Climate Change,United States,2005.0,No,212.0,21.0,No,Yes,Higher,13000000000000.0,44114.74778,2.563502406,United Kingdom,2.0,-111.0,Federal
0.0,Climate Change,United States,2006.0,No,317.0,20.0,No,No,Lower,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,80.0,Federal
0.0,Climate Change,United States,2006.0,No,317.0,20.0,No,No,Higher,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,80.0,Federal
-1.0,Climate Change,United States,2006.0,No,317.0,20.0,No,No,Higher,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,80.0,Federal
1.0,Climate Change,United States,2006.0,No,317.0,20.0,No,No,Higher,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,80.0,Federal
1.0,Climate Change,United States,2006.0,No,317.0,20.0,No,No,Higher,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,80.0,Federal
1.0,Climate Change,United States,2006.0,No,317.0,20.0,No,No,Higher,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,80.0,Federal
1.0,Climate Change,United States,2006.0,No,317.0,20.0,No,Yes,Higher,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,80.0,Federal
1.0,Climate Change,United States,2006.0,No,317.0,20.0,No,No,Higher,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,80.0,Federal
-1.0,Climate Change,United States,2006.0,No,317.0,20.0,Yes,No,Higher,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,80.0,Federal
1.0,Climate Change,United States,2007.0,No,329.0,34.0,Yes,No,Higher,14500000000000.0,47975.96768,0.911865598,Germany,1.0,-83.0,Federal
1.0,Climate Change,United States,2007.0,Yes,329.0,34.0,Yes,No,Higher,14500000000000.0,47975.96768,0.911865598,Germany,1.0,-83.0,Federal
1.0,Climate Change,United States,2007.0,No,329.0,34.0,No,No,Lower,14500000000000.0,47975.96768,0.911865598,Germany,1.0,-83.0,Federal
1.0,Climate Change,United States,2007.0,No,329.0,34.0,No,Yes,Higher,14500000000000.0,47975.96768,0.911865598,Germany,1.0,-83.0,Federal
1.0,Climate Change,United States,2008.0,No,296.0,55.0,No,No,Higher,14700000000000.0,48382.55845,-1.076700087,Japan,1.0,-44.0,Federal
-1.0,Climate Change,United States,2008.0,No,296.0,55.0,No,No,Higher,14700000000000.0,48382.55845,-1.076700087,Japan,1.0,-44.0,Federal
1.0,Climate Change,United States,2008.0,Yes,296.0,55.0,No,No,Lower,14700000000000.0,48382.55845,-1.076700087,Japan,1.0,-44.0,Federal
-1.0,Climate Change,United States,2008.0,No,296.0,55.0,No,No,Higher,14700000000000.0,48382.55845,-1.076700087,Japan,1.0,-44.0,Federal
1.0,Climate Change,United States,2008.0,No,296.0,55.0,No,Yes,Higher,14700000000000.0,48382.55845,-1.076700087,Japan,1.0,-44.0,Federal
0.0,Climate Change,United States,2009.0,Yes,254.0,42.0,Yes,No,Higher,14400000000000.0,47099.98047,-3.38743566,Italy,1.0,-77.0,Federal
1.0,Climate Change,United States,2009.0,No,254.0,42.0,No,No,Higher,14400000000000.0,47099.98047,-3.38743566,Italy,1.0,-77.0,Federal
1.0,Climate Change,United States,2009.0,Yes,254.0,42.0,No,No,Higher,14400000000000.0,47099.98047,-3.38743566,Italy,1.0,-77.0,Federal
1.0,Climate Change,United States,2009.0,No,254.0,42.0,No,Yes,Higher,14400000000000.0,47099.98047,-3.38743566,Italy,1.0,-77.0,Federal
0.0,Climate Change,United States,2009.0,Yes,254.0,42.0,No,No,Higher,14400000000000.0,47099.98047,-3.38743566,Italy,1.0,-77.0,Federal
-1.0,Climate Change,United States,2010.0,No,73.0,10.0,No,No,Higher,15000000000000.0,48466.82338,1.71674816,Canada,0.0,365.0,Federal
0.0,Climate Change,United States,2010.0,No,73.0,10.0,No,No,Higher,15000000000000.0,48466.82338,1.71674816,Canada,0.0,365.0,Federal
1.0,Climate Change,United States,2010.0,No,73.0,10.0,No,Yes,Lower,15000000000000.0,48466.82338,1.71674816,Canada,0.0,365.0,Federal
1.0,Climate Change,United States,2010.0,No,73.0,10.0,No,No,Higher,15000000000000.0,48466.82338,1.71674816,Canada,0.0,365.0,Federal
1.0,Climate Change,United States,2011.0,No,193.0,6.0,No,No,Higher,15500000000000.0,49883.11398,0.816231684,France,0.0,365.0,Federal
0.0,Climate Change,United States,2012.0,No,141.0,5.0,No,No,Lower,16200000000000.0,51603.497260000004,1.502170583,United States,0.0,365.0,Federal
1.0,Climate Change,United States,2013.0,No,214.0,24.0,Yes,No,Higher,16800000000000.0,53106.90977,1.138497258,United Kingdom,0.0,365.0,Federal
0.0,Climate Change,United States,2013.0,Yes,214.0,24.0,No,No,Higher,16800000000000.0,53106.90977,1.138497258,United Kingdom,0.0,365.0,Federal
1.0,Climate Change,United States,2014.0,No,141.0,13.0,No,No,Higher,17500000000000.0,55032.958,1.702634247,European Union,0.0,365.0,Federal
1.0,Climate Change,United States,2014.0,Yes,141.0,13.0,No,Yes,Higher,17500000000000.0,55032.958,1.702634247,European Union,0.0,365.0,Federal
1.0,Climate Change,United States,2015.0,No,376.0,23.0,No,No,Higher,18200000000000.0,56803.472429999994,2.1251228159999997,Germany,0.0,365.0,Federal
1.0,Climate Change,United States,2015.0,No,376.0,23.0,No,No,Higher,18200000000000.0,56803.472429999994,2.1251228159999997,Germany,0.0,365.0,Federal
1.0,Climate Change,United States,2015.0,Yes,376.0,23.0,No,No,Higher,18200000000000.0,56803.472429999994,2.1251228159999997,Germany,0.0,365.0,Federal
1.0,Climate Change,United States,2015.0,No,376.0,23.0,No,No,Higher,18200000000000.0,56803.472429999994,2.1251228159999997,Germany,0.0,365.0,Federal
1.0,Climate Change,United States,2015.0,Yes,376.0,23.0,No,Yes,Higher,18200000000000.0,56803.472429999994,2.1251228159999997,Germany,0.0,365.0,Federal
1.0,Climate Change,United States,2016.0,Yes,342.0,12.0,No,No,Higher,18700000000000.0,57904.201960000006,0.835127873,Japan,1.0,-11.0,Federal
0.0,Climate Change,United States,2016.0,Yes,342.0,12.0,No,No,Higher,18700000000000.0,57904.201960000006,0.835127873,Japan,1.0,-11.0,Federal
1.0,Health,United States,1998.0,No,73.0,4.0,Yes,No,Higher,9060000000000.0,32853.676980000004,3.2705240439999996,United Kingdom,0.0,365.0,Federal
1.0,Health,United States,1998.0,No,73.0,4.0,No,No,Higher,9060000000000.0,32853.676980000004,3.2705240439999996,United Kingdom,0.0,365.0,Federal
1.0,Health,United States,1998.0,No,73.0,4.0,No,No,Higher,9060000000000.0,32853.676980000004,3.2705240439999996,United Kingdom,0.0,365.0,Federal
0.0,Health,United States,1999.0,No,46.0,3.0,No,No,Higher,9630000000000.0,34513.5615,3.557193092,Germany,0.0,365.0,Federal
0.0,Health,United States,2000.0,No,105.0,14.0,No,No,Higher,10300000000000.0,36334.90878,2.975208626,Japan,0.0,365.0,Federal
1.0,Health,United States,2000.0,Yes,105.0,14.0,Yes,No,Higher,10300000000000.0,36334.90878,2.975208626,Japan,0.0,365.0,Federal
1.0,Health,United States,2000.0,Yes,105.0,14.0,Yes,No,Higher,10300000000000.0,36334.90878,2.975208626,Japan,0.0,365.0,Federal
1.0,Health,United States,2000.0,Yes,105.0,14.0,Yes,No,Higher,10300000000000.0,36334.90878,2.975208626,Japan,0.0,365.0,Federal
1.0,Health,United States,2000.0,No,105.0,14.0,No,No,Higher,10300000000000.0,36334.90878,2.975208626,Japan,0.0,365.0,Federal
0.0,Health,United States,2001.0,No,58.0,3.0,Yes,No,Higher,10600000000000.0,37133.24281,0.003648979,Italy,0.0,365.0,Federal
1.0,Health,United States,2001.0,No,58.0,3.0,No,No,Higher,10600000000000.0,37133.24281,0.003648979,Italy,0.0,365.0,Federal
1.0,Health,United States,2002.0,Yes,187.0,18.0,No,No,Higher,10900000000000.0,38023.16111,0.802103852,Canada,0.0,365.0,Federal
1.0,Health,United States,2002.0,No,187.0,18.0,No,No,Lower,10900000000000.0,38023.16111,0.802103852,Canada,0.0,365.0,Federal
0.0,Health,United States,2002.0,No,187.0,18.0,No,No,Lower,10900000000000.0,38023.16111,0.802103852,Canada,0.0,365.0,Federal
1.0,Health,United States,2002.0,No,187.0,18.0,No,No,Lower,10900000000000.0,38023.16111,0.802103852,Canada,0.0,365.0,Federal
0.0,Health,United States,2002.0,No,187.0,18.0,No,No,Lower,10900000000000.0,38023.16111,0.802103852,Canada,0.0,365.0,Federal
1.0,Health,United States,2002.0,No,187.0,18.0,No,No,Lower,10900000000000.0,38023.16111,0.802103852,Canada,0.0,365.0,Federal
0.0,Health,United States,2002.0,No,187.0,18.0,No,No,Higher,10900000000000.0,38023.16111,0.802103852,Canada,0.0,365.0,Federal
1.0,Health,United States,2002.0,No,187.0,18.0,No,No,Lower,10900000000000.0,38023.16111,0.802103852,Canada,0.0,365.0,Federal
1.0,Health,United States,2003.0,No,205.0,15.0,No,No,Higher,11500000000000.0,39496.48588,1.980925834,France,0.0,365.0,Federal
1.0,Health,United States,2003.0,No,205.0,15.0,No,No,Higher,11500000000000.0,39496.48588,1.980925834,France,0.0,365.0,Federal
1.0,Health,United States,2003.0,Yes,205.0,15.0,No,No,Higher,11500000000000.0,39496.48588,1.980925834,France,0.0,365.0,Federal
1.0,Health,United States,2003.0,No,205.0,15.0,No,No,Higher,11500000000000.0,39496.48588,1.980925834,France,0.0,365.0,Federal
0.0,Health,United States,2003.0,No,205.0,15.0,No,No,Higher,11500000000000.0,39496.48588,1.980925834,France,0.0,365.0,Federal
1.0,Health,United States,2004.0,No,252.0,9.0,No,Yes,Higher,12200000000000.0,41712.80107,2.842680642,United States,0.0,365.0,Federal
1.0,Health,United States,2004.0,Yes,252.0,9.0,No,No,Higher,12200000000000.0,41712.80107,2.842680642,United States,0.0,365.0,Federal
0.0,Health,United States,2005.0,No,212.0,11.0,No,No,Higher,13000000000000.0,44114.74778,2.563502406,United Kingdom,0.0,365.0,Federal
0.0,Health,United States,2005.0,No,212.0,11.0,No,No,Lower,13000000000000.0,44114.74778,2.563502406,United Kingdom,0.0,365.0,Federal
1.0,Health,United States,2005.0,Yes,212.0,11.0,Yes,No,Higher,13000000000000.0,44114.74778,2.563502406,United Kingdom,0.0,365.0,Federal
1.0,Health,United States,2005.0,No,212.0,11.0,No,No,Higher,13000000000000.0,44114.74778,2.563502406,United Kingdom,0.0,365.0,Federal
1.0,Health,United States,2005.0,Yes,212.0,11.0,No,No,Lower,13000000000000.0,44114.74778,2.563502406,United Kingdom,0.0,365.0,Federal
1.0,Health,United States,2005.0,Yes,212.0,11.0,No,No,Lower,13000000000000.0,44114.74778,2.563502406,United Kingdom,0.0,365.0,Federal
1.0,Health,United States,2006.0,No,317.0,60.0,No,No,Higher,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,-78.0,Federal
1.0,Health,United States,2006.0,Yes,317.0,60.0,No,No,Higher,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,-78.0,Federal
1.0,Health,United States,2006.0,Yes,317.0,60.0,No,No,Higher,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,-78.0,Federal
1.0,Health,United States,2006.0,Yes,317.0,60.0,No,No,Higher,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,-78.0,Federal
1.0,Health,United States,2006.0,No,317.0,60.0,No,Yes,Lower,13800000000000.0,46298.731439999996,1.8679555140000002,Russia,1.0,-78.0,Federal
1.0,Health,United States,2007.0,Yes,329.0,42.0,No,No,Higher,14500000000000.0,47975.96768,0.911865598,Germany,0.0,365.0,Federal
1.0,Health,United States,2007.0,No,329.0,42.0,No,No,Lower,14500000000000.0,47975.96768,0.911865598,Germany,0.0,365.0,Federal
1.0,Health,United States,2007.0,No,329.0,42.0,No,No,Higher,14500000000000.0,47975.96768,0.911865598,Germany,0.0,365.0,Federal
1.0,Health,United States,2007.0,No,329.0,42.0,No,No,Higher,14500000000000.0,47975.96768,0.911865598,Germany,0.0,365.0,Federal
1.0,Health,United States,2007.0,Yes,329.0,42.0,No,No,Higher,14500000000000.0,47975.96768,0.911865598,Germany,0.0,365.0,Federal
1.0,Health,United States,2007.0,No,329.0,42.0,No,No,Higher,14500000000000.0,47975.96768,0.911865598,Germany,0.0,365.0,Federal
0.0,Health,United States,2008.0,Yes,296.0,19.0,No,No,Higher,14700000000000.0,48382.55845,-1.076700087,Japan,0.0,365.0,Federal
1.0,Health,United States,2008.0,No,296.0,19.0,No,No,Higher,14700000000000.0,48382.55845,-1.076700087,Japan,0.0,365.0,Federal
1.0,Health,United States,2008.0,No,296.0,19.0,No,No,Higher,14700000000000.0,48382.55845,-1.076700087,Japan,0.0,365.0,Federal
1.0,Health,United States,2008.0,No,296.0,19.0,No,No,Higher,14700000000000.0,48382.55845,-1.076700087,Japan,0.0,365.0,Federal
0.0,Health,United States,2009.0,No,254.0,9.0,No,No,Higher,14400000000000.0,47099.98047,-3.38743566,Italy,0.0,365.0,Federal
1.0,Health,United States,2009.0,Yes,254.0,9.0,No,Yes,Higher,14400000000000.0,47099.98047,-3.38743566,Italy,0.0,365.0,Federal
0.0,Health,United States,2009.0,No,254.0,9.0,No,No,Higher,14400000000000.0,47099.98047,-3.38743566,Italy,0.0,365.0,Federal
1.0,Health,United States,2010.0,No,73.0,12.0,No,No,Lower,15000000000000.0,48466.82338,1.71674816,Canada,0.0,365.0,Federal
-1.0,Health,United States,2010.0,No,73.0,12.0,No,No,Higher,15000000000000.0,48466.82338,1.71674816,Canada,0.0,365.0,Federal
1.0,Health,United States,2010.0,No,73.0,12.0,No,No,Higher,15000000000000.0,48466.82338,1.71674816,Canada,0.0,365.0,Federal
1.0,Health,United States,2010.0,No,73.0,12.0,No,No,Higher,15000000000000.0,48466.82338,1.71674816,Canada,0.0,365.0,Federal
-1.0,Health,United States,2011.0,Yes,193.0,7.0,No,No,Higher,15500000000000.0,49883.11398,0.816231684,France,0.0,365.0,Federal
1.0,Health,United States,2012.0,No,141.0,1.0,No,No,Higher,16200000000000.0,51603.497260000004,1.502170583,United States,0.0,365.0,Federal
1.0,Health,United States,2013.0,No,214.0,2.0,No,No,Higher,16800000000000.0,53106.90977,1.138497258,United Kingdom,0.0,365.0,Federal
1.0,Health,United States,2014.0,No,141.0,12.0,No,No,Higher,17500000000000.0,55032.958,1.702634247,European Union,0.0,365.0,Federal
1.0,Health,United States,2014.0,No,141.0,12.0,No,No,Higher,17500000000000.0,55032.958,1.702634247,European Union,0.0,365.0,Federal
1.0,Health,United States,2014.0,No,141.0,12.0,No,No,Higher,17500000000000.0,55032.958,1.702634247,European Union,0.0,365.0,Federal
1.0,Health,United States,2015.0,No,376.0,61.0,No,No,Higher,18200000000000.0,56803.472429999994,2.1251228159999997,Germany,1.0,123.0,Federal
1.0,Health,United States,2015.0,No,376.0,61.0,No,No,Higher,18200000000000.0,56803.472429999994,2.1251228159999997,Germany,1.0,123.0,Federal
